id,created_at,user,location,text,in_reply_to,reply_count,favorite_count,hashtags
1863572421057601703,2024-12-02 13:14:23+00:00,Bimas Buddha,Jalan M.H. Thamrin Nomer 6,"Selamat untuk STIAB Jinarakkhita Lampung, masuk dalam deretan 26 universitas (perguruan tinggi) terbaik berdasarkan data PDDikti Kemendiktiristek per 30 November 2024, dari jumlah 61 perguruan tinggi di provinsi Lampung.

#BimasBuddha
#KementerianAgama
#Stiabjinarakkhita https://t.co/03ViYuOk8h",,0,2,"['BimasBuddha', 'KementerianAgama', 'Stiabjinarakkhita']"
1881254463903789235,2025-01-20 08:16:30+00:00,Kontekscoid,DKI Jakarta,"Menteri Pendidikan Tinggi, Sains, dan Teknologi, Satryo Soemantri Brodjonegoro, yang sedang berada di dalam mobil, diadang dan disoraki oleh Paguyuban Pegawai Dikti saat akan meninggalkan Kantor Kemendiktiristek. (nf)

#dikti #ASN #PegawaiKemendikti #PresidenPrabowo #prabowo https://t.co/cwUdczC5Pp",,0,1,"['dikti', 'ASN', 'PegawaiKemendikti', 'PresidenPrabowo', 'prabowo']"
1881230699308716037,2025-01-20 06:42:04+00:00,Sam Ardi,Karang Tumaritis,"Setelah dosen-dosen pegawai Kemendiktiristek demo, sekarang giliran pegawai non dosen yang demo. Intinya apa? Emang remuk dan sesurem itu. Tidak total memperjuangkan tukin ke level atas, beraninya tajam ke bawah. Sama-sama dikecewakan.",,0,29,[]
1881655341328564589,2025-01-21 10:49:27+00:00,SETYAKI 🇲🇨.,"Solo (Bekasi Timur), Indonesia","- JUDOL ❌
- KORUPTOR ❌
- OCCRP ❌
- PAGAR LAUT ❌
- KEMENDIKTIRISTEK ❌

Mereda dan Rehat Sejenak ..😴😴

DUA TOKOH Ini Mantan Gubernur Jakarta Yang Memiliki KANS untuk 
Kontestasi di 2029.

INDONESIA RAYA.
🤟🤟🤟 https://t.co/JleuQQ0QZz",,1,19,[]
1881489913662829008,2025-01-20 23:52:06+00:00,Windsong,,"@ajiehatadji Berapa sih anggaran Kemendiktiristek dibandingkan kementerian lainnya yg dipecah 3? Sampek gamau cairin tukin dosen? Mutasi pegawai isunya karena ganti orang pilihan dia dengan memutasi yg ada, ya?

Ah gilak ni orang gk sama omongannya waktu masih dibawah. https://t.co/X8eMgKdjjY",1881333458708082806,0,14,[]
1887659609349099779,2025-02-07 00:28:16+00:00,Sam Ardi,Karang Tumaritis,"Melalui pengaduan ke kanal negara sudah, turun ikut massa aksi juga sudah. Sekarang tinggal menunggu political will presiden @prabowo terkait tukin yang belum ditunaikan bagi para dosen ASN Kemendiktiristek. Semoga aspirasi kami @tukin_dosenASN didengarkan dan dikalbulkan. https://t.co/IYg5URm7oq",,28,453,[]
1881279331269488925,2025-01-20 09:55:19+00:00,wonyu's gf,,"Lah Mentri kemendiktiristek?
Kelakuannya kek gak pernah sekolah 😭",,0,0,[]
1879703300402250131,2025-01-16 01:32:44+00:00,Sam Ardi,Karang Tumaritis,CISA ga pengen survey para dosen kemendiktiristek bagaimana tingkat kepuasan mereka atas pembayaran tukin per Januari 2025?,,0,11,[]
1881369294027755704,2025-01-20 15:52:48+00:00,Miss K,,Kemendiktiristek #zelena #โหนกระแส #GOT7_PYTHON_OUTNOW #CDTVライブライブ #Trump #GOT7_WINTER_HEPTAGON #DebatePresidencial #WINTER_HEPTAGON #غزة_تنتصر #اين_الصفقات_ياشركة_الاهلي #viral,,0,0,"['zelena', 'โหนกระแส', 'GOT7_PYTHON_OUTNOW', 'CDTVライブライブ', 'Trump', 'GOT7_WINTER_HEPTAGON', 'DebatePresidencial', 'WINTER_HEPTAGON', 'غزة_تنتصر', 'اين_الصفقات_ياشركة_الاهلي', 'viral']"
1887344524726612140,2025-02-06 03:36:14+00:00,Sam Ardi,Karang Tumaritis,"Dosen ASN Kemendiktiristek adalah rakyat juga pak @prabowo, sampai hari ini nasib tukinnya ngga jelas setelah Menteri periode lalu zalim ke seluruh ASN dosen. Coba itu jajaran Kementerian yang sekarang dikasih ""motivasi"" agar bekerja untuk rakyat.",,2,42,[]
